index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8458360	L	7Networks_LH_Vis_1	#781081ff
8523896	L	7Networks_LH_Vis_2	#781082ff
8589432	L	7Networks_LH_Vis_3	#781083ff
8654968	L	7Networks_LH_Vis_4	#781084ff
8720504	L	7Networks_LH_Vis_5	#781085ff
8786040	L	7Networks_LH_Vis_6	#781086ff
8327544	L	7Networks_LH_Vis_7	#78117fff
8393080	L	7Networks_LH_Vis_8	#781180ff
8458616	L	7Networks_LH_Vis_9	#781181ff
8524152	L	7Networks_LH_Vis_10	#781182ff
8589688	L	7Networks_LH_Vis_11	#781183ff
8655224	L	7Networks_LH_Vis_12	#781184ff
8720760	L	7Networks_LH_Vis_13	#781185ff
8786296	L	7Networks_LH_Vis_14	#781186ff
8327800	L	7Networks_LH_Vis_15	#78127fff
8393336	L	7Networks_LH_Vis_16	#781280ff
8458872	L	7Networks_LH_Vis_17	#781281ff
8524408	L	7Networks_LH_Vis_18	#781282ff
8589944	L	7Networks_LH_Vis_19	#781283ff
8655480	L	7Networks_LH_Vis_20	#781284ff
8721016	L	7Networks_LH_Vis_21	#781285ff
8852088	L	7Networks_LH_Vis_22	#781287ff
8917624	L	7Networks_LH_Vis_23	#781288ff
8983160	L	7Networks_LH_Vis_24	#781289ff
9048696	L	7Networks_LH_Vis_25	#78128aff
9114232	L	7Networks_LH_Vis_26	#78128bff
9179768	L	7Networks_LH_Vis_27	#78128cff
9245304	L	7Networks_LH_Vis_28	#78128dff
8786808	L	7Networks_LH_Vis_29	#781386ff
8852344	L	7Networks_LH_Vis_30	#781387ff
8917880	L	7Networks_LH_Vis_31	#781388ff
8983416	L	7Networks_LH_Vis_32	#781389ff
9048952	L	7Networks_LH_Vis_33	#78138aff
9114488	L	7Networks_LH_Vis_34	#78138bff
9180024	L	7Networks_LH_Vis_35	#78138cff
9245560	L	7Networks_LH_Vis_36	#78138dff
8787064	L	7Networks_LH_Vis_37	#781486ff
8852600	L	7Networks_LH_Vis_38	#781487ff
8918136	L	7Networks_LH_Vis_39	#781488ff
8983672	L	7Networks_LH_Vis_40	#781489ff
9049208	L	7Networks_LH_Vis_41	#78148aff
9114744	L	7Networks_LH_Vis_42	#78148bff
9180280	L	7Networks_LH_Vis_43	#78148cff
9245816	L	7Networks_LH_Vis_44	#78148dff
8787320	L	7Networks_LH_Vis_45	#781586ff
11697990	L	7Networks_LH_SomMot_1	#467fb2ff
11763526	L	7Networks_LH_SomMot_2	#467fb3ff
11829062	L	7Networks_LH_SomMot_3	#467fb4ff
11370566	L	7Networks_LH_SomMot_4	#4680adff
11436102	L	7Networks_LH_SomMot_5	#4680aeff
11501638	L	7Networks_LH_SomMot_6	#4680afff
11567174	L	7Networks_LH_SomMot_7	#4680b0ff
11632710	L	7Networks_LH_SomMot_8	#4680b1ff
